"id","code_insee","code_postal","ville"
21386,"55021","55210","AVILLERS STE CROIX"
21387,"55022","55600","AVIOTH"
21388,"55023","55270","AVOCOURT"
21389,"55024","55150","AZANNES ET SOUMAZANNES"
21390,"55025","55700","BAALON"
21391,"55026","55130","BADONVILLIERS GERAUVILLIERS"
21392,"55027","55300","BANNONCOURT"
21393,"55028","55110","BANTHEVILLE"
21394,"55029","55000","BAR LE DUC"
21395,"55030","55130","BAUDIGNECOURT"
21396,"55031","55170","BAUDONVILLIERS"
21397,"55032","55260","BAUDREMONT"
21398,"55033","55270","BAULNY"
21399,"55034","55600","BAZEILLES SUR OTHAIN"
21400,"55035","55170","BAZINCOURT SUR SAULX"
21401,"55036","55700","BEAUCLAIR"
21402,"55037","55700","BEAUFORT EN ARGONNE"
21403,"55038","55250","BEAULIEU EN ARGONNE"
21404,"55039","55100","BEAUMONT EN VERDUNOIS"
21405,"55040","55250","BEAUSITE"
21406,"55041","55000","BEHONNE"
21407,"55042","55100","BELLERAY"
21408,"55043","55430","BELLEVILLE SUR MEUSE"
21409,"55044","55260","BELRAIN"
21410,"55045","55100","BELRUPT EN VERDUNOIS"
21411,"55046","55210","BENEY EN WOEVRE"
21412,"55047","55100","BETHELAINVILLE"
21413,"55048","55270","BETHINCOURT"
21414,"55049","55000","BEUREY SUR SAULX"
21415,"55050","55100","BEZONVAUX"
21416,"55051","55290","BIENCOURT SUR ORGE"
21417,"55053","55230","BILLY SOUS MANGIENNES"
21418,"55054","55300","BISLEE"
21419,"55055","55400","BLANZEE"
21420,"55057","55400","BOINVILLE EN WOEVRE"
21421,"55058","55200","BONCOURT SUR MEUSE"
21422,"55059","55130","BONNET"
21423,"55060","55160","BONZEE"
21424,"55061","55500","LE BOUCHON SUR SAULX"
21425,"55062","55300","BOUCONVILLE SUR MADT"
21426,"55063","55240","BOULIGNY"
21427,"55064","55300","BOUQUEMONT"
21428,"55065","55270","BOUREUILLES"
21429,"55066","55190","BOVEE SUR BARBOURE"
21430,"55067","55500","BOVIOLLES"
21431,"55068","55120","BRABANT EN ARGONNE"
21432,"55069","55800","BRABANT LE ROI"
21433,"55070","55100","BRABANT SUR MEUSE"
21434,"55071","55150","BRANDEVILLE"
21435,"55072","55400","BRAQUIS"
21436,"55073","55100","BRAS SUR MEUSE"
21437,"55075","55170","BRAUVILLIERS"
21438,"55076","55150","BREHEVILLE"
21439,"55077","55600","BREUX"
21440,"55078","55110","BRIEULLES SUR MEUSE"
21441,"55079","55000","BRILLON EN BARROIS"
21442,"55080","55140","BRIXEY AUX CHANOINES"
21443,"55081","55250","BRIZEAUX"
21444,"55082","55120","BROCOURT EN ARGONNE"
21445,"55083","55700","BROUENNES"
21446,"55084","55190","BROUSSEY EN BLOIS"
21447,"55085","55200","BROUSSEY RAULECOURT"
21448,"55087","55290","BURE"
21449,"55088","55140","BUREY EN VAUX"
21450,"55089","55140","BUREY LA COTE"
21451,"55093","55300","BUXIERES SOUS LES COTES"
21452,"55094","55400","BUZY DARMONT"
21453,"55095","55700","CESSE"
21454,"55096","55210","CHAILLON"
21455,"55097","55140","CHALAINES"
21456,"55099","55100","CHAMPNEUVILLE"
21457,"55100","55140","CHAMPOUGNY"
21458,"55101","55000","CHARDOGNE"
21459,"55102","55100","CHARNY SUR MEUSE"
21460,"55103","55270","CHARPENTRY"
21461,"55104","55130","CHASSEY BEAUPRE"
21462,"55105","55400","CHATILLON SOUS LES COTES"
21463,"55106","55100","CHATTANCOURT"
21464,"55107","55150","CHAUMONT DEVANT DAMVILLERS"
21465,"55108","55260","CHAUMONT SUR AIRE"
21466,"55109","55600","CHAUVENCY LE CHATEAU"
21467,"55110","55600","CHAUVENCY ST HUBERT"
21468,"55111","55300","CHAUVONCOURT"
21469,"55113","55270","CHEPPY"
21470,"55114","55200","CHONVILLE MALAUMONT"
21471,"55115","55270","CIERGES SOUS MONTFAUCON"
21472,"55116","55120","LE CLAON"
21473,"55117","55120","CLERMONT EN ARGONNE"
21474,"55118","55110","CLERY LE GRAND"
21475,"55119","55110","CLERY LE PETIT"
21476,"55120","55000","COMBLES EN BARROIS"
21477,"55121","55160","COMBRES SOUS LES COTES"
21478,"55122","55200","COMMERCY"
21479,"55123","55000","LES HAUTS DE CHEE"
21480,"55124","55110","CONSENVOYE"
21481,"55125","55800","CONTRISSON"
21482,"55127","55260","COURCELLES EN BARROIS"
21483,"55128","55260","COURCELLES SUR AIRE"
21484,"55129","55260","COUROUVRE"
21485,"55132","55170","COUSANCES LES FORGES"
21486,"55133","55290","COUVERTPUIS"
21487,"55134","55800","COUVONGES"
21488,"55137","55270","CUISY"
21489,"55139","55100","CUMIERES LE MORT HOMME"
21490,"55140","55110","CUNEL"
21491,"55141","55500","DAGONVILLE"
21492,"55142","55130","DAINVILLE BERTHELEVILLE"
21493,"55143","55400","DAMLOUP"
21494,"55144","55500","DAMMARIE SUR SAULX"
21495,"55145","55150","DAMVILLERS"
21496,"55146","55110","DANNEVOUX"
21497,"55148","55130","DELOUZE ROSIERES"
21498,"55149","55150","DELUT"
21499,"55150","55130","DEMANGE AUX EAUX"
21500,"55153","55400","DIEPPE SOUS DOUAUMONT"
21501,"55154","55320","DIEUE SUR MEUSE"
21502,"55155","55120","DOMBASLE EN ARGONNE"
21503,"55156","55150","DOMBRAS"
21504,"55157","55160","DOMMARTIN LA MONTAGNE"
21505,"55158","55240","DOMMARY BARONCOURT"
21506,"55159","55300","DOMPCEVRIN"
21507,"55160","55300","DOMPIERRE AUX BOIS"
21508,"55162","55240","DOMREMY LA CANNE"
21509,"55163","55160","DONCOURT AUX TEMPLIERS"
21510,"55164","55100","DOUAUMONT"
21511,"55165","55110","DOULCON"
21512,"55166","55100","DUGNY SUR MEUSE"
21513,"55167","55110","DUN SUR MEUSE"
21514,"55168","55230","DUZEY"
21515,"55169","55600","ECOUVIEZ"
21516,"55170","55150","ECUREY EN VERDUNOIS"
21517,"55171","55400","EIX"
21518,"55172","55160","LES EPARGES"
21519,"55173","55140","EPIEZ SUR MEUSE"
21520,"55174","55270","EPINONVILLE"
21521,"55175","55260","ERIZE LA BRULEE"
21522,"55177","55260","ERIZE LA PETITE"
21523,"55178","55000","ERIZE ST DIZIER"
21524,"55179","55500","ERNEVILLE AUX BOIS"
21525,"55180","55100","ESNES EN ARGONNE"
21526,"55181","55400","ETAIN"
21527,"55182","55240","ETON"
21528,"55183","55150","ETRAYE"
21529,"55184","55200","EUVILLE"
21530,"55185","55250","EVRES"
21531,"55186","55000","FAINS VEEL"
21532,"55188","55600","FLASSIGNY"
21533,"55189","55100","FLEURY DEVANT DOUAUMONT"
21534,"55191","55400","FOAMEIX ORNEL"
21535,"55192","55110","FONTAINES ST CLAIR"
21536,"55193","55110","FORGES SUR MEUSE"
21537,"55194","55250","FOUCAUCOURT SUR THABAS"
21538,"55195","55500","FOUCHERES AUX BOIS"
21539,"55196","55200","FREMEREVILLE SOUS LES COTES"
21540,"55197","55260","FRESNES AU MONT"
21541,"55198","55160","FRESNES EN WOEVRE"
21542,"55199","55120","FROIDOS"
21543,"55200","55100","FROMEREVILLE LES VALLONS"
21544,"55201","55400","FROMEZEY"
21545,"55202","55120","FUTEAU"
21546,"55204","55320","GENICOURT SUR MEUSE"
21547,"55206","55110","GERCOURT ET DRILLANCOURT"
21548,"55207","55000","GERY"
21549,"55208","55110","GESNES EN ARGONNE"
21550,"55210","55260","GIMECOURT"
21551,"55211","55400","GINCREY"
21552,"55212","55200","GIRAUVOISIN"
21553,"55214","55500","GIVRAUVAL"
21554,"55215","55130","GONDRECOURT LE CHATEAU"
21555,"55216","55230","GOURAINCOURT"
21556,"55217","55140","GOUSSAINCOURT"
21557,"55218","55150","GREMILLY"
21558,"55219","55400","GRIMAUCOURT EN WOEVRE"
21559,"55220","55500","GRIMAUCOURT PRES SAMPIGNY"
21560,"55221","55000","GUERPONT"
21561,"55222","55400","GUSSAINVILLE"
21562,"55224","55000","HAIRONVILLE"
21563,"55225","55700","HALLES SOUS LES COTES"
21564,"55226","55600","HAN LES JUVIGNY"
21565,"55228","55210","HANNONVILLE SOUS LES COTES"
21566,"55229","55300","HAN SUR MEUSE"
21567,"55232","55160","HARVILLE"
21568,"55236","55100","HAUDAINVILLE"
21569,"55237","55160","HAUDIOMONT"
21570,"55239","55100","HAUMONT PRES SAMOGNEUX"
21571,"55241","55220","HEIPPES"
21572,"55242","55160","HENNEMONT"
21573,"55243","55210","HERBEUVILLE"
21574,"55244","55400","HERMEVILLE EN WOEVRE"
21575,"55245","55210","HEUDICOURT SOUS LES COTES"
21576,"55246","55290","HEVILLIERS"
21577,"55247","55130","HORVILLE EN ORNOIS"
21578,"55248","55130","HOUDELAINCOURT"
21579,"55250","55700","INOR"
21580,"55251","55220","IPPECOURT"
21581,"55252","55600","IRE LE SEC"
21582,"55253","55120","LES ISLETTES"
21583,"55254","55220","LES TROIS DOMAINES"
21584,"55255","55600","JAMETZ"
21585,"55256","55160","JONVILLE EN WOEVRE"
21586,"55257","55120","JOUY EN ARGONNE"
21587,"55258","55200","GEVILLE"
21588,"55260","55120","JULVECOURT"
21589,"55261","55170","JUVIGNY EN PERTHOIS"
21590,"55262","55600","JUVIGNY SUR LOISON"
21591,"55263","55300","KOEUR LA GRANDE"
21592,"55264","55300","KOEUR LA PETITE"
21593,"55265","55160","LABEUVILLE"
21594,"55266","55120","LACHALADE"
21595,"55267","55210","LACHAUSSEE"
21596,"55268","55300","LACROIX SUR MEUSE"
21597,"55269","55260","LAHAYMEIX"
21598,"55270","55300","LAHAYVILLE"
21599,"55271","55800","LAHEYCOURT"
21600,"55272","55800","LAIMONT"
21601,"55274","55300","LAMORVILLE"
21602,"55275","55700","LAMOUILLY"
21603,"55276","55100","LANDRECOURT LEMPIRE"
21604,"55278","55190","LANEUVILLE AU RUPT"
21605,"55279","55700","LANEUVILLE SUR MEUSE"
21606,"55280","55400","LANHERES"
21607,"55281","55160","LATOUR EN WOEVRE"
21608,"55282","55260","LAVALLEE"
21609,"55284","55170","LAVINCOURT"
21610,"55285","55120","LAVOYE"
21611,"55286","55220","LEMMES"
21612,"55288","55200","LEROUVILLE"
21613,"55289","55260","LEVONCOURT"
21614,"55290","55260","LIGNIERES SUR AIRE"
21615,"55291","55500","LIGNY EN BARROIS"
21616,"55292","55110","LINY DEVANT DUN"
21617,"55293","55110","LION DEVANT DUN"
21618,"55295","55250","LISLE EN BARROIS"
21619,"55296","55000","LISLE EN RIGAULT"
21620,"55297","55150","LISSEY"
21621,"55298","55000","LOISEY CULEY"
21622,"55299","55230","LOISON"
21623,"55300","55500","LONGEAUX"
21624,"55301","55260","LONGCHAMPS SUR AIRE"
21625,"55302","55000","LONGEVILLE EN BARROIS"
21626,"55303","55300","LOUPMONT"
21627,"55304","55800","LOUPPY LE CHATEAU"
21628,"55306","55600","LOUPPY SUR LOISON"
21629,"55307","55100","LOUVEMONT COTE DU POIVRE"
21630,"55310","55700","LUZY ST MARTIN"
21631,"55311","55160","MAIZERAY"
21632,"55312","55300","MAIZEY"
21633,"55313","55270","MALANCOURT"
21634,"55315","55290","MANDRES EN BARROIS"
21635,"55316","55150","MANGIENNES"
21636,"55317","55160","MANHEULLES"
21637,"55320","55160","MARCHEVILLE EN WOEVRE"
21638,"55321","55100","MARRE"
21639,"55322","55190","MARSON SUR BARBOURE"
21640,"55323","55700","MARTINCOURT SUR MEUSE"
21641,"55324","55600","MARVILLE"
21642,"55325","55400","MAUCOURT SUR ORNE"
21643,"55326","55500","MAULAN"
21644,"55327","55190","MAUVAGES"
21645,"55328","55140","MAXEY SUR VAISE"
21646,"55329","55300","MECRIN"
21647,"55330","55190","MELIGNY LE GRAND"
21648,"55331","55190","MELIGNY LE PETIT"
21649,"55332","55500","MENAUCOURT"
21650,"55333","55260","MENIL AUX BOIS"
21651,"55334","55190","MENIL LA HORGNE"
21652,"55335","55500","MENIL SUR SAULX"
21653,"55336","55150","MERLES SUR LOISON"
21654,"55338","55110","MILLY SUR BRADON"
21655,"55339","55400","MOGEVILLE"
21656,"55340","55800","MOGNEVILLE"
21657,"55341","55150","MOIREY FLABAS CREPION"
21658,"55343","55270","MONTBLAINVILLE"
21659,"55344","55140","MONTBRAS"
21660,"55345","55110","MONT DEVANT SASSEY"
21661,"55346","55270","MONTFAUCON D ARGONNE"
21662,"55347","55320","LES MONTHAIRONS"
21663,"55348","55290","MONTIERS SUR SAULX"
21664,"55349","55110","MONTIGNY DEVANT SASSEY"
21665,"55350","55140","MONTIGNY LES VAUCOULEURS"
21666,"55351","55600","MONTMEDY"
21667,"55352","55000","MONTPLONNE"
21668,"55353","55300","MONTSEC"
21669,"55355","55100","MONTZEVILLE"
21670,"55356","55400","MORANVILLE"
21671,"55357","55400","MORGEMOULIN"
21672,"55358","55500","CHANTERAINE"
21673,"55359","55290","MORLEY"
21674,"55360","55320","MOUILLY"
21675,"55361","55400","MOULAINVILLE"
21676,"55362","55700","MOULINS ST HUBERT"
21677,"55363","55160","MOULOTTE"
21678,"55364","55700","MOUZAY"
21679,"55365","55110","MURVAUX"
21680,"55366","55000","VAL D ORNAIN"
21681,"55367","55230","MUZERAY"
21682,"55368","55190","NAIVES EN BLOIS"
21683,"55369","55000","NAIVES ROSIERES"
21684,"55370","55500","NAIX AUX FORGES"
21685,"55371","55500","NANCOIS LE GRAND"
21686,"55372","55500","NANCOIS SUR ORNAIN"
21687,"55373","55500","NANT LE GRAND"
21688,"55374","55500","NANT LE PETIT"
21689,"55375","55270","NANTILLOIS"
21690,"55376","55500","NANTOIS"
21691,"55377","55700","NEPVANT"
21692,"55378","55800","NETTANCOURT"
21693,"55379","55120","LE NEUFOUR"
21694,"55380","55260","NEUVILLE EN VERDUNOIS"
21695,"55381","55140","NEUVILLE LES VAUCOULEURS"
21696,"55382","55800","NEUVILLE SUR ORNAIN"
21697,"55383","55120","NEUVILLY EN ARGONNE"
21698,"55384","55260","NICEY SUR AIRE"
21699,"55385","55120","NIXEVILLE BLERCOURT"
21700,"55386","55210","NONSARD LAMARCHE"
21701,"55387","55230","NOUILLONPONT"
21702,"55388","55800","NOYERS AUZECOURT"
21703,"55389","55250","NUBECOURT"
21704,"55391","55700","OLIZY SUR CHIERS"
21705,"55394","55150","ORNES"
21706,"55395","55220","OSCHES"
21707,"55396","55190","OURCHES SUR MEUSE"
21708,"55397","55140","PAGNY LA BLANCHE COTE"
21709,"55398","55190","PAGNY SUR MEUSE"
21710,"55399","55160","PAREID"
21711,"55400","55400","PARFONDRUPT"
21712,"55401","55300","LES PAROCHES"
21713,"55403","55150","PEUVILLERS"
21714,"55404","55260","PIERREFITTE SUR AIRE"
21715,"55405","55230","PILLON"
21716,"55406","55160","PINTHEVILLE"
21717,"55407","55200","PONT SUR MEUSE"
21718,"55408","55700","POUILLY SUR MEUSE"
21719,"55409","55250","PRETZ EN ARGONNE"
21720,"55410","55600","QUINCY LANDZECOURT"
21721,"55411","55220","RAMBLUZIN ET BENOITE VAUX"
21722,"55412","55300","RAMBUCOURT"
21723,"55414","55800","RANCOURT SUR ORNAIN"
21724,"55415","55300","RANZIERES"
21725,"55416","55120","RARECOURT"
21726,"55419","55120","RECICOURT"
21727,"55420","55220","RECOURT LE CREUX"
21728,"55421","55190","REFFROY"
21729,"55422","55110","REGNEVILLE SUR MEUSE"
21730,"55423","55250","REMBERCOURT SOMMAISNE"
21731,"55424","55800","REMENNECOURT"
21732,"55425","55600","REMOIVILLE"
21733,"55426","55000","RESSON"
21734,"55427","55800","REVIGNY SUR ORNAIN"
21735,"55428","55150","REVILLE AUX BOIS"
21736,"55429","55160","RIAVILLE"
21737,"55430","55290","RIBEAUCOURT"
21738,"55431","55300","RICHECOURT"
21739,"55433","55140","RIGNY LA SALLE"
21740,"55434","55140","RIGNY ST MARTIN"
21741,"55435","55000","ROBERT ESPAGNE"
21742,"55436","55130","LES ROISES"
21743,"55437","55150","ROMAGNE SOUS LES COTES"
21744,"55438","55110","ROMAGNE SOUS MONTFAUCON"
21745,"55439","55160","RONVAUX"
21746,"55442","55260","RAIVAL"
21747,"55443","55400","ROUVRES EN WOEVRE"
21748,"55444","55300","ROUVROIS SUR MEUSE"
21749,"55445","55230","ROUVROIS SUR OTHAIN"
21750,"55446","55000","RUMONT"
21751,"55447","55170","RUPT AUX NONAINS"
21752,"55448","55260","RUPT DEVANT ST MIHIEL"
21753,"55449","55320","RUPT EN WOEVRE"
21754,"55450","55150","RUPT SUR OTHAIN"
21755,"55452","55500","ST AMAND SUR ORNAIN"
21756,"55453","55220","ST ANDRE EN BARROIS"
21757,"55454","55500","ST AUBIN SUR AIRE"
21758,"55456","55140","ST GERMAIN SUR MEUSE"
21759,"55457","55160","ST HILAIRE EN WOEVRE"
21760,"55458","55400","ST JEAN LES BUZY"
21761,"55459","55130","ST JOIRE"
21762,"55460","55200","ST JULIEN SOUS LES COTES"
21763,"55461","55150","ST LAURENT SUR OTHAIN"
21764,"55462","55210","ST MAURICE SOUS LES COTES"
21765,"55463","55300","ST MIHIEL"
21766,"55464","55230","ST PIERREVILLERS"
21767,"55465","55160","ST REMY LA CALONNE"
21768,"55466","55000","SALMAGNE"
21769,"55467","55300","SAMPIGNY"
21770,"55468","55100","SAMOGNEUX"
21771,"55469","55110","SASSEY SUR MEUSE"
21772,"55470","55000","SAUDRUPT"
21773,"55471","55110","SAULMORY ET VILLEFRANCHE"
21774,"55472","55500","SAULVAUX"
21775,"55473","55160","SAULX LES CHAMPLON"
21776,"55474","55140","SAUVIGNY"
21777,"55475","55190","SAUVOY"
21778,"55476","55000","SAVONNIERES DEVANT BAR"
21779,"55477","55170","SAVONNIERES EN PERTHOIS"
21780,"55479","55000","SEIGNEULLES"
21781,"55481","55230","SENON"
21782,"55482","55220","SENONCOURT LES MAUJOUY"
21783,"55484","55270","SEPTSARGES"
21784,"55485","55140","SEPVIGNY"
21785,"55487","55300","SEUZEY"
21786,"55488","55000","SILMONT"
21787,"55489","55100","SIVRY LA PERCHE"
21788,"55490","55110","SIVRY SUR MEUSE"
21789,"55492","55320","SOMMEDIEUE"
21790,"55493","55800","SOMMEILLES"
21791,"55494","55170","SOMMELONNE"
21792,"55495","55230","SORBEY"
21793,"55496","55190","SORCY ST MARTIN"
21794,"55497","55220","LES SOUHESMES RAMPONT"
21795,"55498","55220","SOUILLY"
21796,"55500","55230","SPINCOURT"
21797,"55501","55500","STAINVILLE"
21798,"55502","55700","STENAY"
21799,"55503","55140","TAILLANCOURT"
21800,"55504","55000","TANNOIS"
21801,"55505","55840","THIERVILLE SUR MEUSE"
21802,"55506","55260","THILLOMBOIS"
21803,"55507","55210","THILLOT"
21804,"55508","55600","THONNE LA LONG"
21805,"55509","55600","THONNE LE THIL"
21806,"55510","55600","THONNE LES PRES"
21807,"55511","55600","THONNELLE"
21808,"55512","55220","TILLY SUR MEUSE"
21809,"55514","55000","TREMONT SUR SAULX"
21810,"55515","55160","TRESAUVAUX"
21811,"55516","55130","TREVERAY"
21812,"55517","55250","SEUIL D ARGONNE"
21813,"55518","55500","COUSANCES LES TRICONVILLE"
21814,"55519","55310","TRONVILLE EN BARROIS"
21815,"55520","55190","TROUSSEY"
21816,"55521","55300","TROYON"
21817,"55522","55140","UGNY SUR MEUSE"
21818,"55523","55100","VACHERAUVILLE"
21819,"55525","55220","VADELAINCOURT"
21820,"55526","55200","VADONVILLE"
21821,"55527","55270","VARENNES EN ARGONNE"
21822,"55528","55300","VARNEVILLE"
21823,"55530","55300","VALBOIS"
21824,"55531","55800","VASSINCOURT"
21825,"55532","55250","VAUBECOURT"
21826,"55533","55140","VAUCOULEURS"
21827,"55534","55130","VAUDEVILLE LE HAUT"
21828,"55535","55230","VAUDONCOURT"
21829,"55536","55270","VAUQUOIS"
21830,"55537","55400","VAUX DEVANT DAMLOUP"
21831,"55540","55300","VAUX LES PALAMEIX"
21832,"55541","55000","VAVINCOURT"
21833,"55543","55500","VELAINES"
21834,"55544","55600","VELOSNES"
21835,"55545","55100","VERDUN"
21836,"55546","55600","VERNEUIL GRAND"
21837,"55547","55600","VERNEUIL PETIT"
21838,"55549","55270","VERY"
21839,"55551","55210","VIGNEULLES LES HATTONCHATEL"
21840,"55552","55600","VIGNEUL SOUS MONTMEDY"
21841,"55553","55200","VIGNOT"
21842,"55554","55600","VILLECLOYE"
21843,"55555","55260","VILLE DEVANT BELRAIN"
21844,"55556","55150","VILLE DEVANT CHAUMONT"
21845,"55557","55160","VILLE EN WOEVRE"
21846,"55559","55190","VILLEROY SUR MEHOLLE"
21847,"55560","55800","VILLERS AUX VENTS"
21848,"55561","55110","VILLERS DEVANT DUN"
21849,"55562","55500","VILLERS LE SEC"
21850,"55563","55150","VILLERS LES MANGIENNES"
21851,"55565","55160","VILLERS SOUS PAREID"
21852,"55566","55220","VILLERS SUR MEUSE"
21853,"55567","55120","VILLE SUR COUSANCES"
21854,"55568","55000","VILLE SUR SAULX"
21855,"55569","55250","VILLOTTE DEVANT LOUPPY"
21856,"55570","55260","VILLOTTE SUR AIRE"
21857,"55571","55110","VILOSNES HARAUMONT"
21858,"55572","55150","VITTARVILLE"
21859,"55573","55190","VOID VACON"
21860,"55574","55130","VOUTHON BAS"
21861,"55575","55130","VOUTHON HAUT"
21862,"55577","55250","WALY"
21863,"55578","55400","WARCQ"
21864,"55579","55160","WATRONVILLE"
21865,"55580","55150","WAVRILLE"
21866,"55581","55500","WILLERONCOURT"
21867,"55582","55700","WISEPPE"
21868,"55583","55210","WOEL"
21869,"55584","55300","WOIMBEY"
21870,"55586","55300","XIVRAY ET MARVOISIN"
21871,"56001","56350","ALLAIRE"
21872,"56002","56190","AMBON"
21873,"56003","56610","ARRADON"
21874,"56004","56190","ARZAL"
21875,"56005","56640","ARZON"
21876,"56006","56800","AUGAN"
21877,"56007","56400","AURAY"
21878,"56008","56870","BADEN"
21879,"56009","56360","BANGOR"
21880,"56010","56150","BAUD"
21881,"56011","56350","BEGANNE"
21882,"56012","56380","BEIGNON"
21883,"56013","56550","BELZ"
21884,"56014","56240","BERNE"
21885,"56015","56230","BERRIC"
21886,"56016","56310","BIEUZY"
21887,"56017","56500","BIGNAN"
21888,"56018","56190","BILLIERS"
21889,"56019","56420","BILLIO"
21890,"56020","56140","BOHAL"
21891,"56021","56700","BRANDERION"
21892,"56022","56390","BRANDIVY"
21893,"56023","56400","BRECH"
21894,"56024","56580","BREHAN"
21895,"56025","56430","BRIGNAC"
21896,"56026","56310","BUBRY"
21897,"56027","56420","BULEON"
21898,"56028","56220","CADEN"
21899,"56029","56240","CALAN"
21900,"56030","56130","CAMOEL"
21901,"56031","56330","CAMORS"
21902,"56032","56800","CAMPENEAC"
21903,"56033","56910","CARENTOIR"
21904,"56034","56340","CARNAC"
21905,"56035","56140","CARO"
21906,"56036","56850","CAUDAN"
21907,"56037","56460","LA CHAPELLE CARO"
21908,"56038","56200","LA CHAPELLE GACELINE"
21909,"56039","56500","LA CHAPELLE NEUVE"
21910,"56040","56620","CLEGUER"
21911,"56041","56480","CLEGUEREC"
21912,"56042","56390","COLPO"
21913,"56043","56430","CONCORET"
21914,"56044","56200","COURNON"
21915,"56045","56230","LE COURS"
21916,"56046","56950","CRACH"
21917,"56047","56580","CREDIN"
21918,"56048","56540","LE CROISTY"
21919,"56049","56920","CROIXANVEC"
21920,"56050","56120","LA CROIX HELLEAN"
21921,"56051","56420","CRUGUEL"
21922,"56052","56750","DAMGAN"
21923,"56053","56250","ELVEN"
21924,"56054","56410","ERDEVEN"
21925,"56055","56410","ETEL"
21926,"56056","56490","EVRIGUET"
21927,"56057","56320","LE FAOUET"
21928,"56058","56130","FEREL"
21929,"56059","56120","LES FORGES"
21930,"56060","56200","LES FOUGERETS"
21931,"56061","56200","LA GACILLY"
21932,"56062","56680","GAVRES"
